aX,aY,aZ,gX,gY,gZ
-0.182,1.131,-0.348,7.996,25.574,104.675
-0.160,1.145,-0.343,8.301,25.940,103.271
-0.150,1.138,-0.364,8.789,25.269,101.929
-0.191,1.117,-0.376,7.751,21.362,102.295
-0.246,1.131,-0.369,7.019,17.883,102.356
-0.299,1.115,-0.385,8.362,17.883,101.013
-0.236,1.082,-0.418,8.789,17.761,99.182
-0.186,0.986,-0.406,10.376,18.860,95.642
-0.154,0.917,-0.388,10.742,19.653,91.064
-0.180,0.815,-0.373,11.658,20.142,84.717
-0.234,0.715,-0.359,10.803,21.606,78.064
-0.318,0.643,-0.312,12.207,22.827,70.923
-0.440,0.545,-0.284,12.329,23.865,62.988
-0.466,0.508,-0.293,11.475,21.790,54.382
-0.313,0.522,-0.258,13.550,18.555,41.260
-0.205,0.500,-0.248,16.235,18.738,26.733
-0.158,0.510,-0.216,18.311,21.301,14.282
-0.122,0.492,-0.188,21.912,22.766,2.869
-0.085,0.464,-0.168,24.597,24.353,-7.812
-0.049,0.421,-0.142,27.283,25.818,-17.883
-0.030,0.380,-0.129,29.114,25.085,-27.710
0.003,0.356,-0.131,29.846,23.804,-37.659
0.039,0.347,-0.137,29.907,20.264,-47.180
0.063,0.369,-0.140,28.320,14.709,-55.481
0.043,0.386,-0.150,27.039,6.958,-62.378
0.018,0.396,-0.164,24.841,-0.671,-69.092
0.000,0.429,-0.170,21.790,-8.850,-75.684
0.001,0.466,-0.179,17.273,-18.616,-83.313
0.017,0.516,-0.182,13.550,-27.771,-91.431
0.027,0.560,-0.179,10.986,-36.621,-99.731
0.030,0.597,-0.182,7.080,-45.105,-108.093
0.021,0.634,-0.189,3.784,-52.368,-115.845
0.026,0.672,-0.196,1.160,-57.861,-122.986
0.023,0.717,-0.201,-0.793,-62.073,-129.761
0.033,0.755,-0.212,-2.930,-66.467,-136.841
0.073,0.788,-0.231,-5.493,-71.716,-142.029
0.093,0.812,-0.249,-11.230,-78.796,-148.193
0.077,0.993,-0.287,-12.085,-81.177,-150.085
-0.007,0.911,-0.348,-16.174,-79.285,-159.607
-0.031,1.039,-0.386,-10.803,-78.369,-160.522
-0.025,1.062,-0.436,-7.812,-75.378,-163.208
-0.001,1.078,-0.448,-6.409,-74.829,-165.894
-0.042,1.099,-0.458,-8.606,-72.327,-170.715
-0.100,1.162,-0.438,-9.155,-68.054,-173.096
-0.132,1.195,-0.452,-8.972,-60.364,-173.523
-0.088,1.222,-0.493,-11.841,-56.519,-176.208
-0.007,1.244,-0.538,-16.968,-58.533,-182.068
0.075,1.271,-0.567,-22.949,-63.049,-185.913
0.125,1.293,-0.581,-28.992,-68.970,-187.622
0.103,1.313,-0.552,-34.180,-73.730,-186.951
0.049,1.323,-0.505,-38.025,-78.613,-184.692
-0.017,1.311,-0.506,-40.833,-82.336,-182.495
-0.080,1.327,-0.482,-42.297,-79.956,-180.542
-0.178,1.373,-0.461,-39.795,-68.481,-177.368
-0.251,1.409,-0.438,-37.415,-52.979,-172.791
-0.308,1.460,-0.436,-32.410,-37.537,-168.152
-0.352,1.455,-0.439,-28.870,-24.048,-163.513
-0.358,1.460,-0.422,-25.696,-12.329,-157.898
-0.362,1.407,-0.391,-23.560,-0.183,-152.100
-0.338,1.334,-0.358,-21.423,8.789,-144.470
-0.313,1.257,-0.323,-20.386,13.306,-135.315
-0.278,1.212,-0.294,-20.752,14.587,-125.427
-0.239,1.206,-0.275,-20.081,13.245,-114.929
-0.257,1.165,-0.267,-19.165,10.620,-103.088
-0.246,1.112,-0.252,-19.348,5.188,-91.064
-0.232,1.096,-0.213,-19.409,-2.441,-79.407
-0.270,1.095,-0.170,-19.348,-8.423,-67.749
-0.311,1.120,-0.138,-17.761,-11.963,-56.396
-0.307,1.117,-0.120,-15.747,-13.855,-45.654
-0.293,1.098,-0.100,-13.672,-15.564,-34.058
-0.312,1.093,-0.108,-11.047,-16.602,-21.912
-0.325,1.109,-0.129,-8.057,-16.541,-9.949
-0.318,1.071,-0.157,-5.127,-16.113,2.075
-0.332,1.041,-0.181,-2.930,-17.273,14.526
-0.349,1.037,-0.212,-2.014,-19.165,27.283
-0.367,1.041,-0.237,-0.916,-16.724,36.987
-0.385,1.023,-0.265,-0.977,-16.602,46.692
-0.298,1.036,-0.289,0.366,-16.357,54.016
0.178,1.038,-0.245,3.967,-15.625,50.537
0.831,1.014,-0.139,10.254,-16.724,37.659
1.215,0.809,-0.130,10.315,-18.005,24.292
1.063,0.671,-0.247,3.906,-17.090,18.921
0.684,0.713,-0.365,-3.540,-13.611,17.395
0.259,0.937,-0.299,-6.653,-7.812,20.813
-0.030,1.173,-0.265,-6.104,-2.747,29.236
0.135,1.255,-0.293,-5.920,-1.892,33.997
0.463,1.163,-0.381,-7.385,-5.981,34.424
0.547,1.061,-0.390,-8.728,-7.080,34.363
0.396,1.012,-0.399,-11.169,-8.240,36.072
0.216,1.027,-0.392,-13.184,-11.536,38.879
0.151,1.037,-0.422,-13.672,-14.526,40.833
0.149,1.046,-0.358,-12.573,-13.611,40.833
0.194,1.016,-0.339,-10.071,-9.094,38.940
0.290,0.974,-0.331,-6.348,-1.282,34.546
0.294,0.885,-0.377,-3.479,6.348,30.029
0.350,0.842,-0.381,-2.380,11.108,26.489
0.245,0.794,-0.381,-2.808,10.986,26.489
0.235,0.816,-0.403,-3.723,8.606,27.588
0.305,0.851,-0.373,-3.906,6.470,26.611
0.422,0.861,-0.327,-1.831,6.348,24.841
0.511,0.840,-0.282,-0.732,8.362,22.400
0.223,0.782,-0.299,-1.831,12.329,24.231
0.186,0.860,-0.319,-0.549,16.724,24.231
0.195,0.880,-0.339,-0.366,19.897,23.254
0.400,0.871,-0.295,0.061,20.325,21.912
0.467,0.831,-0.282,-2.197,18.250,22.278
0.363,0.819,-0.284,-3.479,18.066,23.315
0.218,0.882,-0.354,-4.700,16.846,24.902
0.393,0.887,-0.366,-3.784,13.245,22.949
0.378,0.847,-0.320,-6.592,10.437,23.743
0.266,0.853,-0.356,-7.751,8.789,25.879
0.430,0.852,-0.333,-7.019,7.812,23.010
0.214,0.836,-0.370,-9.094,6.836,24.780
0.362,0.880,-0.399,-8.484,5.310,23.254
0.377,0.874,-0.367,-9.094,5.188,21.790
0.201,0.904,-0.387,-9.399,7.141,24.414
0.340,0.887,-0.370,-7.874,8.179,23.132
0.287,0.886,-0.378,-8.423,7.629,24.231
0.278,0.872,-0.405,-7.935,6.714,24.780
0.370,0.870,-0.421,-7.812,3.906,25.574
0.297,0.855,-0.400,-7.385,4.333,26.917
0.155,0.886,-0.422,-6.287,5.798,29.541
0.241,0.883,-0.443,-4.517,6.775,27.039
0.371,0.879,-0.398,-2.991,7.446,23.865

0.004,0.493,-0.157,7.080,-34.973,-87.708
0.024,0.491,-0.159,5.676,-39.734,-96.313
0.052,0.536,-0.184,4.150,-44.495,-104.797
0.042,0.610,-0.185,2.869,-48.706,-113.037
0.031,0.690,-0.195,2.441,-52.551,-119.995
0.026,0.750,-0.197,1.953,-55.359,-125.610
0.001,0.776,-0.220,0.305,-56.213,-130.127
-0.043,0.838,-0.265,-0.427,-54.626,-135.437
-0.078,0.911,-0.322,0.061,-50.110,-141.174
-0.063,0.966,-0.370,1.526,-45.227,-147.461
-0.015,1.013,-0.396,2.686,-44.250,-151.733
0.003,1.046,-0.420,2.258,-46.692,-154.968
-0.032,1.097,-0.435,2.258,-48.523,-153.137
-0.093,1.158,-0.438,1.953,-50.476,-151.428
-0.112,1.179,-0.446,-0.366,-54.443,-153.809
-0.071,1.224,-0.461,-1.953,-58.716,-155.823
0.008,1.248,-0.463,-4.944,-65.186,-157.410
0.055,1.249,-0.481,-9.338,-71.960,-157.715
0.064,1.277,-0.505,-13.733,-76.294,-158.203
0.100,1.276,-0.521,-17.517,-79.163,-158.386
0.100,1.288,-0.531,-21.423,-80.627,-158.203
0.107,1.285,-0.528,-25.269,-82.520,-156.677
0.101,1.288,-0.525,-29.297,-84.595,-154.907
0.059,1.290,-0.532,-33.142,-86.792,-153.625
0.020,1.296,-0.552,-35.217,-88.501,-152.649
-0.058,1.317,-0.528,-36.621,-85.388,-151.611
-0.162,1.275,-0.591,-39.368,-82.153,-148.254
-0.143,1.236,-0.584,-40.710,-78.430,-144.714
-0.151,1.255,-0.527,-40.466,-71.228,-140.259
-0.233,1.274,-0.479,-35.583,-58.899,-135.742
-0.245,1.223,-0.451,-31.128,-43.640,-131.165
-0.194,1.199,-0.402,-27.283,-28.503,-127.380
-0.166,1.166,-0.368,-23.254,-13.855,-123.291
-0.134,1.132,-0.347,-20.325,-2.380,-119.568
-0.100,1.108,-0.324,-18.311,6.042,-115.784
-0.084,1.081,-0.301,-17.639,11.475,-111.755
-0.073,1.061,-0.270,-16.235,15.625,-108.032
-0.055,1.055,-0.237,-15.137,16.418,-103.088
-0.070,1.051,-0.211,-13.367,16.907,-97.290
-0.094,1.037,-0.189,-11.475,17.090,-90.393
-0.117,1.019,-0.183,-10.071,17.822,-83.069
-0.147,0.988,-0.173,-8.057,18.188,-74.829
-0.166,0.962,-0.171,-6.409,19.104,-66.345
-0.170,0.961,-0.171,-5.676,20.325,-57.861
-0.161,0.957,-0.172,-4.883,21.973,-49.561
-0.149,0.947,-0.175,-2.686,22.888,-40.710
-0.123,0.953,-0.177,-2.075,23.132,-31.250
-0.084,0.978,-0.179,-1.587,24.597,-23.315
-0.047,0.983,-0.182,-0.366,23.987,-15.015
-0.023,0.974,-0.172,0.122,21.790,-6.592
0.011,0.962,-0.173,-0.061,17.273,1.831
0.033,0.949,-0.177,0.488,12.146,8.911
0.051,0.958,-0.176,1.282,6.592,15.259
0.045,0.962,-0.195,1.648,2.808,21.545
0.099,0.998,-0.233,1.892,-3.113,28.137
0.066,0.997,-0.242,2.563,-9.216,35.767
-0.037,0.996,-0.222,2.808,-13.123,43.945
-0.109,0.981,-0.248,2.991,-14.709,51.025
-0.113,0.982,-0.298,3.418,-14.038,55.542
-0.007,0.985,-0.289,5.127,-9.094,56.458
0.242,0.932,-0.376,5.066,-5.859,52.429
0.713,0.839,-0.498,3.540,-4.272,39.063
1.058,0.752,-0.519,1.160,-1.953,24.414
1.028,0.674,-0.525,-2.869,3.296,13.184
0.764,0.764,-0.374,-1.343,7.812,11.230
0.430,0.918,-0.215,2.625,2.686,18.066
0.196,0.976,-0.229,4.150,-5.188,25.208
0.209,0.990,-0.378,1.038,-15.442,29.907
0.345,1.047,-0.395,-0.671,-21.667,30.945
0.375,1.029,-0.435,-3.113,-20.325,31.555
0.417,1.041,-0.391,-4.578,-17.517,30.823
0.403,1.053,-0.301,-3.601,-16.907,30.457
0.295,1.052,-0.241,-4.517,-18.005,31.677
0.251,1.063,-0.245,-6.958,-18.799,32.837
0.214,1.043,-0.340,-10.376,-17.578,33.203
0.239,1.074,-0.371,-9.705,-12.878,32.654
0.199,1.035,-0.373,-6.287,-5.066,32.532
0.181,0.961,-0.388,-4.639,0.244,32.410
0.271,0.896,-0.436,-5.127,2.991,29.785
0.339,0.896,-0.364,-3.113,3.906,26.917
0.357,0.854,-0.342,-2.014,3.662,25.574
0.286,0.813,-0.380,-2.136,3.723,25.024
0.285,0.834,-0.389,-2.075,4.211,24.292
0.178,0.846,-0.405,-1.709,5.127,24.597
0.347,0.847,-0.395,-0.488,5.371,21.606
0.378,0.800,-0.342,-0.427,6.897,18.921
0.385,0.779,-0.350,-1.221,9.155,17.273
0.357,0.789,-0.318,-1.648,10.620,16.785
0.183,0.816,-0.363,-3.662,10.071,19.165
0.208,0.898,-0.348,-3.052,8.484,20.630
0.322,0.911,-0.334,-2.991,8.972,19.348
0.449,0.875,-0.304,-3.479,10.437,16.785
0.444,0.838,-0.285,-4.395,11.230,17.456
0.225,0.865,-0.357,-6.348,11.841,20.935
0.250,0.888,-0.346,-5.798,10.193,21.729
0.288,0.900,-0.367,-6.775,10.132,22.034
0.406,0.842,-0.339,-7.202,9.338,21.240
0.408,0.832,-0.373,-8.118,8.179,21.240
0.276,0.843,-0.402,-8.911,6.958,23.499
0.236,0.943,-0.436,-7.507,6.958,23.987
0.340,0.909,-0.417,-6.042,7.568,22.461
0.277,0.870,-0.390,-5.676,9.033,23.499
0.188,0.880,-0.455,-5.066,10.742,25.024
0.345,0.870,-0.448,-3.113,11.719,22.095
0.198,0.851,-0.445,-2.869,14.709,23.987
0.222,0.894,-0.458,-0.244,15.259,24.414
0.389,0.859,-0.431,2.686,16.235,21.301
0.195,0.854,-0.411,2.197,16.296,24.231
0.269,0.902,-0.416,5.737,15.015,23.804
0.242,0.857,-0.398,5.554,15.869,24.109
0.235,0.890,-0.378,5.920,15.747,24.841
0.191,0.865,-0.390,6.287,16.235,24.902
0.295,0.874,-0.354,7.812,17.456,22.400
0.187,0.850,-0.375,6.287,14.404,23.804
0.162,0.890,-0.364,7.996,12.268,25.024
0.258,0.882,-0.369,8.240,11.658,22.888
0.317,0.827,-0.351,5.920,8.972,21.667
0.204,0.879,-0.361,4.395,7.996,22.339
0.148,0.877,-0.382,4.272,8.118,21.484
0.203,0.898,-0.349,4.395,6.775,20.081
0.084,0.877,-0.386,2.563,5.188,21.606
0.171,0.927,-0.375,3.967,6.470,20.508
0.164,0.869,-0.395,3.540,6.836,19.470
0.172,0.890,-0.357,3.540,6.042,19.287
0.137,0.884,-0.378,3.235,6.958,19.104
0.117,0.896,-0.360,2.686,8.667,18.982
0.192,0.913,-0.343,2.319,8.545,17.944
0.156,0.901,-0.353,1.160,7.263,18.555
0.167,0.899,-0.352,1.099,7.019,18.921
0.093,0.909,-0.378,0.366,6.287,19.287
0.198,0.881,-0.379,0.000,4.456,18.005
0.124,0.891,-0.395,-0.671,3.235,19.165
0.142,0.883,-0.384,-0.122,3.906,18.250
0.092,0.903,-0.378,-0.305,2.319,19.348
0.163,0.895,-0.381,0.244,1.404,18.738
0.036,0.911,-0.392,-0.061,1.099,20.996
0.203,0.905,-0.383,0.916,4.333,18.311
0.114,0.888,-0.413,-0.549,4.456,20.325
0.198,0.887,-0.383,-0.183,4.944,19.775
0.044,0.932,-0.388,-0.366,6.042,22.217
0.131,0.896,-0.375,0.427,9.033,20.996
0.053,0.931,-0.388,0.122,8.057,23.193
0.174,0.873,-0.399,0.793,7.812,20.752
0.101,0.904,-0.402,0.427,9.033,21.301
0.055,0.888,-0.401,0.977,10.010,20.325
0.057,0.940,-0.397,2.075,10.803,20.630
0.065,0.888,-0.391,2.808,11.536,22.583
-0.018,0.958,-0.397,3.357,13.000,24.231
0.161,0.858,-0.413,4.272,13.855,22.827
0.101,0.899,-0.415,3.906,16.296,24.658
0.180,0.882,-0.418,5.249,19.409,22.034
0.104,0.866,-0.398,3.601,19.348,24.536
-0.026,0.949,-0.388,4.333,20.447,26.733
-0.044,0.941,-0.380,4.150,20.813,28.198
0.121,0.928,-0.379,4.517,23.437,26.855
0.211,0.909,-0.427,4.028,27.954,24.841
0.005,0.871,-0.437,2.563,28.015,27.710
0.043,1.016,-0.359,6.348,30.334,29.114
-0.027,0.935,-0.369,5.188,30.884,32.959
0.196,0.916,-0.365,8.728,29.968,33.752
0.125,0.922,-0.406,8.179,28.442,35.950
0.104,0.851,-0.400,7.690,26.611,38.757
-0.038,1.011,-0.373,9.949,26.184,42.053
0.161,0.892,-0.406,10.986,24.292,42.725
0.012,0.957,-0.472,10.498,23.682,46.875
0.010,1.022,-0.400,12.878,23.499,46.631
0.088,0.885,-0.449,10.925,23.682,47.729
-0.122,1.033,-0.384,13.489,26.184,48.706
0.110,0.918,-0.361,13.611,26.611,46.875
-0.108,0.975,-0.430,11.963,27.283,49.561
0.007,0.976,-0.340,13.672,28.137,48.218
-0.053,1.035,-0.364,14.709,28.625,49.744
-0.085,1.015,-0.411,16.052,26.855,50.659
0.110,1.036,-0.410,17.883,27.771,50.903
-0.057,1.012,-0.479,16.907,28.564,54.382
-0.129,1.084,-0.379,18.005,30.823,55.786
0.149,1.048,-0.334,18.982,32.593,55.359
0.046,1.055,-0.407,18.921,30.457,57.068
-0.004,1.090,-0.409,17.517,29.175,58.228
0.002,1.151,-0.406,16.724,27.954,59.021
-0.150,1.219,-0.392,18.738,27.649,61.646
0.008,1.202,-0.307,20.447,30.151,60.730
0.016,1.178,-0.330,20.996,29.846,62.500
-0.011,1.126,-0.335,19.592,29.053,63.782
-0.061,1.145,-0.345,18.372,27.893,65.552
-0.040,1.172,-0.326,19.348,30.029,65.186
-0.046,1.155,-0.322,19.775,31.311,66.956
-0.080,1.116,-0.323,20.508,33.447,69.397
-0.077,1.093,-0.281,21.667,34.119,72.571
-0.044,1.052,-0.276,22.156,36.743,74.219
-0.024,1.091,-0.283,22.400,37.537,77.026
-0.013,1.090,-0.271,22.888,38.879,79.651
-0.029,1.089,-0.302,23.254,37.659,84.045
-0.046,1.063,-0.358,21.423,39.307,87.524
0.026,1.053,-0.338,21.301,39.795,92.346
0.042,0.967,-0.355,17.578,41.626,94.238
-0.035,1.006,-0.320,14.587,40.771,96.130
-0.158,1.068,-0.326,11.658,44.067,96.069
-0.144,1.165,-0.294,14.343,46.326,96.375
-0.169,1.160,-0.293,15.747,48.767,97.778
-0.103,1.156,-0.307,17.151,48.157,99.365
-0.057,1.134,-0.340,17.029,43.274,100.098
-0.072,1.126,-0.334,17.395,35.034,101.318
-0.161,1.105,-0.366,17.944,28.137,101.929
-0.119,1.089,-0.424,17.456,16.357,102.356
-0.125,1.085,-0.431,18.311,5.981,100.098
-0.154,1.057,-0.418,18.921,-0.183,98.022
-0.103,0.954,-0.426,22.400,-3.784,94.238
-0.079,0.840,-0.391,24.353,-6.104,89.050
-0.107,0.725,-0.376,26.428,-8.362,83.191
-0.156,0.604,-0.377,26.672,-11.414,75.989
-0.271,0.494,-0.370,27.527,-16.724,69.092
-0.397,0.386,-0.327,28.198,-20.752,60.913
-0.485,0.399,-0.327,27.649,-25.757,53.101
-0.421,0.444,-0.346,28.870,-31.372,40.710
-0.251,0.559,-0.304,30.579,-33.875,27.954
-0.482,0.628,-0.276,29.358,-32.715,22.827
-0.364,0.605,-0.288,32.043,-29.419,17.578
-0.080,0.437,-0.240,36.499,-26.062,2.808
0.049,0.283,-0.216,38.330,-21.667,-10.620
0.126,0.223,-0.209,37.964,-21.973,-21.851
0.135,0.234,-0.198,36.255,-25.269,-31.921
0.087,0.286,-0.195,35.156,-29.419,-40.955
0.032,0.332,-0.222,33.386,-32.959,-50.415
-0.001,0.381,-0.253,31.372,-37.415,-60.303
-0.019,0.411,-0.250,29.236,-42.908,-70.740
-0.025,0.410,-0.248,26.978,-48.279,-80.994
-0.060,0.427,-0.226,23.499,-52.307,-90.759
-0.077,0.474,-0.240,21.484,-53.772,-100.220
-0.050,0.479,-0.245,18.250,-55.969,-110.413
-0.026,0.546,-0.257,15.442,-57.129,-119.934
0.015,0.585,-0.266,13.000,-57.617,-129.578
0.053,0.629,-0.272,9.766,-58.105,-139.343
0.099,0.692,-0.268,6.042,-59.387,-147.888
0.120,0.752,-0.264,2.136,-62.195,-155.212
0.092,0.817,-0.289,-1.038,-63.904,-161.072
0.042,0.874,-0.320,-3.052,-63.110,-166.992
-0.032,0.933,-0.350,-4.333,-57.983,-172.058

0.078,1.292,-0.360,27.222,47.180,95.032
0.196,1.132,-0.433,23.560,48.950,106.445
0.193,1.010,-0.419,16.846,44.678,112.610
0.025,1.062,-0.350,12.024,41.016,113.708
-0.054,1.089,-0.315,7.324,40.283,111.816
-0.123,1.227,-0.323,8.484,40.466,110.718
-0.157,1.172,-0.299,10.742,40.222,109.741
-0.218,1.142,-0.286,11.902,40.344,109.009
-0.261,1.079,-0.327,12.512,37.048,109.253
-0.273,1.084,-0.369,13.123,33.569,107.239
-0.199,1.052,-0.387,13.916,30.457,102.966
-0.103,1.010,-0.374,15.869,29.114,97.107
-0.059,0.921,-0.344,18.311,28.625,90.820
-0.092,0.828,-0.337,20.996,28.625,83.618
-0.128,0.714,-0.308,22.583,27.832,76.355
-0.150,0.658,-0.300,23.010,24.292,68.665
-0.160,0.528,-0.285,22.156,18.311,60.669
-0.297,0.459,-0.207,22.522,14.282,51.819
-0.400,0.416,-0.194,22.400,12.207,42.114
-0.353,0.410,-0.196,21.545,6.836,29.846
-0.309,0.396,-0.215,20.447,1.160,16.479
-0.231,0.437,-0.233,18.799,-5.493,5.432
-0.416,0.450,-0.282,14.893,-8.972,0.305
-0.330,0.450,-0.251,14.709,-11.719,-3.662
-0.117,0.308,-0.214,16.968,-17.212,-14.282
0.010,0.170,-0.252,15.381,-23.010,-25.146
0.066,0.165,-0.267,14.404,-25.879,-36.011
0.119,0.221,-0.200,14.832,-31.067,-45.593
0.057,0.285,-0.151,15.930,-34.058,-53.528
0.000,0.326,-0.155,14.465,-35.339,-61.279
-0.016,0.368,-0.173,14.160,-38.513,-73.425
-0.056,0.382,-0.189,12.695,-38.391,-85.388
-0.062,0.401,-0.190,10.864,-38.147,-96.802
-0.038,0.425,-0.181,8.972,-38.574,-107.971
-0.048,0.452,-0.199,6.470,-40.283,-117.981
-0.066,0.476,-0.226,3.845,-39.856,-127.869
-0.043,0.515,-0.238,1.465,-37.109,-138.672
-0.007,0.568,-0.236,0.305,-32.471,-149.597
0.040,0.632,-0.230,-1.404,-30.334,-159.973
0.110,0.734,-0.233,-3.967,-32.227,-168.640
0.156,0.830,-0.202,-5.920,-36.926,-173.950
0.126,0.861,-0.183,-10.437,-41.748,-177.979
0.082,0.853,-0.201,-16.663,-46.570,-179.993
0.006,0.938,-0.306,-16.296,-37.109,-188.293
-0.019,1.109,-0.382,-15.930,-39.429,-194.458
-0.053,1.181,-0.392,-11.047,-44.250,-192.261
-0.047,1.267,-0.382,-8.606,-49.255,-189.575
-0.051,1.330,-0.361,-9.583,-52.795,-190.430
-0.021,1.350,-0.378,-15.015,-60.791,-192.261
0.003,1.428,-0.418,-15.015,-62.805,-188.232
0.017,1.450,-0.446,-19.958,-68.481,-189.392
0.007,1.430,-0.454,-26.611,-74.463,-191.040
0.046,1.389,-0.476,-33.875,-84.045,-188.416
-0.015,1.428,-0.481,-39.063,-93.811,-183.533
-0.080,1.450,-0.497,-41.016,-98.572,-179.504
-0.147,1.505,-0.506,-40.771,-97.412,-176.208
-0.204,1.567,-0.520,-36.011,-88.257,-171.936
-0.245,1.588,-0.528,-29.785,-73.181,-166.382
-0.285,1.547,-0.520,-22.278,-54.932,-161.438
-0.327,1.471,-0.536,-18.127,-35.828,-155.640
-0.347,1.411,-0.497,-16.663,-19.104,-148.499
-0.316,1.375,-0.453,-14.038,-5.249,-141.113
-0.273,1.309,-0.423,-13.184,5.432,-132.935
-0.206,1.214,-0.399,-14.343,11.169,-125.488
-0.150,1.157,-0.363,-14.221,12.939,-117.615
-0.136,1.103,-0.345,-14.404,13.672,-108.154
-0.121,1.074,-0.329,-14.587,14.587,-98.572
-0.121,1.053,-0.305,-14.038,15.503,-89.050
-0.141,1.042,-0.274,-13.123,17.029,-80.139
-0.150,1.028,-0.232,-11.353,18.555,-71.167
-0.147,1.018,-0.198,-9.460,18.555,-62.195
-0.138,1.005,-0.176,-7.141,17.761,-52.979
-0.126,0.994,-0.170,-5.005,17.334,-43.457
-0.126,0.984,-0.172,-3.235,16.846,-33.386
-0.128,0.990,-0.182,-1.526,16.235,-22.217
-0.129,0.965,-0.181,-0.977,15.503,-11.475
-0.119,0.952,-0.159,-0.916,13.184,-1.221
-0.087,0.934,-0.158,-1.953,9.460,6.714
-0.056,0.949,-0.148,-2.869,3.723,13.367
-0.017,0.949,-0.176,-3.906,-3.662,19.958
-0.001,0.974,-0.192,-3.967,-11.292,26.794
-0.039,0.985,-0.196,-3.601,-18.066,34.180
-0.078,0.981,-0.228,-2.502,-25.024,41.992
-0.162,0.972,-0.247,-1.831,-27.771,50.537
-0.198,0.957,-0.308,-2.747,-26.855,56.335
-0.135,0.977,-0.354,-2.625,-23.437,58.838
0.091,0.946,-0.421,-2.625,-18.005,55.054
0.708,0.811,-0.556,-4.089,-13.855,37.903
1.166,0.710,-0.500,-5.554,-9.644,19.287
1.208,0.628,-0.426,-7.263,-4.700,8.911
0.925,0.724,-0.225,-5.737,-5.310,10.742
0.497,0.855,-0.093,-4.333,-9.766,17.212
0.266,0.938,-0.183,-5.493,-21.606,23.987
0.197,1.032,-0.234,-5.310,-28.870,27.771
0.245,1.092,-0.197,-5.188,-24.292,28.503
0.353,1.130,-0.167,-5.188,-12.878,28.015
0.388,1.082,-0.186,-6.653,-4.639,28.992
0.474,1.051,-0.216,-8.606,-2.625,29.724
0.379,1.024,-0.232,-10.681,-4.028,32.227
0.322,1.004,-0.346,-15.320,-10.010,36.194
0.304,0.989,-0.462,-19.043,-18.127,40.466
0.295,0.987,-0.561,-18.982,-23.376,42.603
0.316,1.008,-0.486,-12.695,-18.860,40.405
0.166,0.927,-0.420,-8.667,-9.155,39.307
0.119,0.883,-0.472,-6.104,-0.916,38.269
0.293,0.910,-0.418,-1.709,4.944,33.875
0.312,0.868,-0.348,-0.244,9.949,30.884
0.281,0.850,-0.339,0.977,13.794,29.297
0.240,0.855,-0.329,1.648,16.968,27.771
0.155,0.880,-0.351,1.587,19.775,27.100
0.311,0.923,-0.304,3.418,20.630,24.536
0.336,0.892,-0.281,2.930,22.400,22.461
0.306,0.864,-0.307,0.793,22.400,21.790
0.308,0.837,-0.346,-0.488,18.982,21.179
0.337,0.838,-0.318,-1.099,17.883,19.775
0.288,0.825,-0.327,-2.686,17.517,19.043
0.277,0.852,-0.352,-4.211,16.174,19.043
0.332,0.878,-0.391,-3.845,14.221,19.165
0.339,0.869,-0.384,-4.395,14.099,19.104
0.334,0.871,-0.387,-4.700,14.648,20.142
0.298,0.867,-0.383,-4.761,15.076,21.667
0.340,0.839,-0.387,-5.127,13.489,22.583
0.263,0.832,-0.399,-5.737,12.817,23.560
0.370,0.888,-0.389,-4.639,14.160,22.217
0.301,0.856,-0.388,-4.272,14.832,20.325
0.367,0.911,-0.382,-1.709,14.893,19.592
0.202,0.869,-0.405,-1.892,14.648,20.264
0.310,0.915,-0.414,0.488,16.174,19.714
0.162,0.891,-0.434,0.793,16.968,20.752
0.363,0.911,-0.397,3.906,17.578,19.165
0.256,0.842,-0.398,3.662,19.043,19.775
0.290,0.841,-0.385,4.822,20.020,18.188
0.205,0.835,-0.396,3.784,18.494,19.287
0.312,0.912,-0.370,5.615,17.883,18.921
0.170,0.883,-0.373,4.089,14.893,21.057
0.218,0.910,-0.377,6.042,14.343,20.752
0.290,0.832,-0.376,5.005,13.306,18.372
0.271,0.852,-0.363,4.456,10.559,18.494
0.326,0.831,-0.355,4.395,9.033,16.479
0.258,0.803,-0.344,1.831,7.507,16.907
0.139,0.887,-0.354,1.343,4.578,18.738
0.125,0.885,-0.389,1.221,4.578,18.311
0.133,0.957,-0.356,2.625,6.165,18.860
0.197,0.880,-0.389,1.831,8.484,15.259
0.355,0.879,-0.353,2.563,9.277,12.573
0.026,0.876,-0.381,1.892,9.338,15.015
0.166,0.923,-0.340,3.235,11.597,12.878
0.075,0.900,-0.390,0.916,9.888,14.587
0.246,0.925,-0.359,3.357,10.071,12.939
0.157,0.888,-0.370,2.136,10.498,13.306
0.242,0.897,-0.348,2.502,12.146,11.353
0.094,0.861,-0.382,0.793,10.254,13.428
0.183,0.922,-0.342,3.906,11.353,13.367
0.238,0.859,-0.353,1.831,11.414,13.062
0.165,0.860,-0.366,-0.671,7.080,16.846
0.143,0.923,-0.376,0.366,7.202,17.029
0.282,0.867,-0.389,-0.366,7.568,15.381
0.077,0.912,-0.391,-0.183,4.822,19.226
0.188,0.902,-0.393,1.160,5.005,17.273
0.238,0.864,-0.406,0.305,4.272,17.822
-0.009,0.938,-0.385,0.549,6.958,18.616
0.181,0.884,-0.377,1.709,6.775,16.235
